TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
40.820680272,-193.978,29.0807,-12.5558,6.37332,-0.0809511,5.55535,-4.95672,1.26763,-0.942829,0.44186,0.0736051,1.24109,1.24015,3.29824,3.57089,3.62605,2.44162,-2.09859,-1.12782,-0.808217,-0.781867
40.843900227,-198.67,29.4367,-12.2021,4.7682,-2.40127,2.67495,-6.42543,2.34037,-0.276225,0.275983,-0.768665,-0.252188,-1.57769,-0.778688,-1.47513,-0.019366,-0.698058,-0.781816,2.37848,-1.17443,-0.565347
40.867120181,-201.174,26.0783,-11.9228,5.68097,-5.37778,2.5703,-7.20425,-2.33969,-3.49011,-0.195855,1.85497,2.0883,-0.394097,2.14179,-0.705462,0.705838,-0.840191,-0.968897,0.254482,-1.92292,-1.00568
40.890340136,-200.593,30.6139,-12.8838,5.63919,-1.90027,4.45823,-8.53803,-0.431477,-2.78678,-0.589119,-0.492677,-0.174878,-0.697533,1.88782,0.588957,1.72617,1.6831,0.601378,-0.788207,-1.78587,-2.08148
40.913560091,-202.665,30.4331,-9.0169,6.98517,-2.30147,3.77088,-7.19622,-1.4239,-2.13237,2.0221,0.7892,-0.525433,0.636535,1.57369,0.21375,1.11495,-0.167051,0.330056,0.356231,0.151475,-1.73885
40.936780045,-193.429,21.7151,-0.714012,5.87057,0.430674,0.902605,-7.19663,-3.57561,-2.67656,-0.0730122,-1.1105,-1.55553,-1.34516,1.70624,-0.0625237,-0.241919,-2.02121,-1.90589,-1.37494,-1.34325,-1.90298
40.960000000,-192.243,13.4612,2.32272,5.67229,4.18061,3.15323,-4.80514,-4.00076,-2.98916,-1.97082,-3.0581,-3.52483,-2.70212,-0.673757,-1.5411,-3.24814,-3.14382,-4.04905,-2.67179,-1.40657,0.913494
40.983219955,-167.025,13.0035,5.41114,5.74004,4.86649,2.09804,1.76356,1.85726,-2.13291,0.00845241,-1.79728,-0.503162,-0.800018,1.13638,-2.23755,-0.428879,-1.39691,-0.408648,-1.19361,0.651777,0.972911
41.006439909,-175.664,10.7767,-0.981061,3.14109,0.522709,3.90661,-2.84867,1.96569,0.00145019,5.43715,-2.51638,1.28965,-4.28748,-0.151413,0.730654,1.41783,-0.734646,1.0014,-0.901043,-0.0712777,1.98118
41.029659864,-185.069,16.9695,-2.21076,-1.54431,-3.86868,-0.742088,-7.55944,-1.33593,-3.29489,4.54671,-0.819792,2.73355,-0.17199,0.262804,-2.23257,0.148787,-2.48448,-0.144052,1.52778,2.27736,4.5223
41.052879819,-190.482,20.2641,-0.965164,0.701959,-2.76874,2.57917,-5.53445,3.68012,-0.407604,1.94566,-2.93642,2.22633,0.166905,1.69867,-1.19415,-2.3018,-1.12252,-0.561109,0.708757,1.97123,2.44432
41.076099773,-191.12,14.0994,-5.27667,-0.582622,-2.99982,5.17158,-4.2735,6.24621,-0.00709643,0.806305,-3.94759,2.07603,-0.119748,2.26061,-0.206331,-0.854939,-2.15778,-1.08364,1.65893,2.44316,2.33425
41.099319728,-184.416,18.52,-5.4154,1.18852,-2.84345,4.79997,-2.83189,5.52384,-1.07076,-1.80416,-6.34009,0.806661,-2.99196,0.811053,1.66243,1.7821,1.18083,0.999947,1.88798,1.23162,0.47536
41.122539683,-180.795,20.2232,-7.0208,0.738295,-4.34385,3.47595,-4.33058,7.41213,-1.13544,-1.03888,-2.08451,1.02746,-4.0951,0.0452125,0.480107,-0.364908,0.640949,1.67162,1.34693,-0.582944,-0.275584
41.145759637,-184.868,18.2555,-11.7353,0.480199,-2.41654,6.1738,-3.06446,5.8347,-0.185959,-3.25188,-2.93258,1.24597,0.0962511,1.3969,-1.10431,-0.126422,0.533711,2.21084,1.18854,-0.368746,0.845665
41.168979592,-181.961,17.3071,-10.3341,-1.03372,-3.85836,5.76643,-3.44131,3.95977,1.16253,-1.71677,-3.35655,3.74433,0.00393908,-0.0377,0.773695,0.780098,0.915159,-0.925775,-0.0673147,-1.46019,-0.608816
41.192199546,-195.357,15.0121,-3.6492,2.79352,-2.02136,5.75244,-6.84489,4.07144,-1.23872,0.499451,-3.56063,-0.123118,-1.55935,1.85748,-0.743926,0.389718,0.351115,0.495467,-0.727308,-0.287843,-0.0684128
41.215419501,-187.481,21.9908,-2.68627,6.79362,1.3752,8.45475,-4.80305,-0.207252,-2.19738,2.20637,0.776496,2.4399,-0.641511,2.53973,4.94081,3.09807,0.0137332,-0.283551,-4.42385,-2.12987,-0.0830635
41.238639456,-188.629,20.6624,-5.81499,3.83685,0.707468,6.83523,-4.10631,1.40056,-0.842563,1.34414,1.65083,4.51173,1.25633,2.19954,0.246103,-1.20982,-2.56487,-2.84873,-5.53461,-2.70431,0.950248
41.261859410,-185.26,22.5331,-8.03854,2.98911,-0.577828,5.45272,-5.80386,2.01304,1.70245,3.34832,2.49343,1.71551,-2.52065,-0.983868,0.217007,1.10735,-0.213167,-2.01985,-2.27528,0.407582,1.12583
41.285079365,-189.84,23.738,-6.37967,1.20279,-0.994311,3.71406,-8.1176,1.74724,2.45005,5.77677,3.39887,1.97269,-4.13047,-1.62588,-1.13251,-0.158511,-2.14629,-3.07372,-3.78536,0.712723,1.18499
41.308299320,-193.183,22.2244,-8.03967,0.778682,-2.54466,1.46312,-8.3904,-1.85513,0.493632,3.27559,3.33752,0.0452753,-4.03491,-2.77773,-0.444007,-1.06144,-2.45187,-2.8795,-0.322408,1.63468,-0.502219
41.331519274,-193.574,21.3551,-8.86509,0.766321,-0.527761,2.39316,-8.22403,-0.22983,-1.04104,4.42038,8.09877,0.764922,-5.70617,-2.29933,-3.72923,-1.23261,-3.07485,-0.724147,-1.58308,-0.391446,1.39748
41.354739229,-193.79,22.305,-7.35038,1.99533,-2.01071,3.17659,-8.62332,-0.761546,0.418649,3.68829,5.40866,-2.16864,-5.70964,-2.18604,-2.13839,0.422675,-0.801129,0.170069,-1.67815,-0.716122,-0.652263
41.377959184,-192.126,24.9538,-6.87667,1.16992,-2.83793,4.13383,-7.69906,1.87697,0.837993,4.7296,3.17754,-0.715458,-5.6297,-0.315754,-2.84487,-0.0835525,-2.44519,-0.364371,-2.64051,-0.211343,-0.237143
41.401179138,-189.276,18.6787,-9.18404,-2.90397,-5.6614,5.06684,-8.31899,0.420029,0.0677336,2.19721,3.86661,-2.53316,-3.0289,-0.0201226,-3.5391,-1.43177,-2.35217,-0.602382,-2.02381,-0.506866,1.81895
41.424399093,-173.095,14.9682,-4.89187,-2.29299,-2.0772,0.984813,-5.13445,-0.204184,1.4591,1.41034,2.32102,-1.09838,-2.80271,-1.41781,-0.864549,-0.638621,-1.59213,-0.853977,-1.62793,-2.58898,-1.49117
41.447619048,-176.846,12.7793,-3.13545,3.91691,-0.216185,5.67192,-2.69496,4.68829,3.13353,5.03024,4.03724,1.69641,-1.05206,1.13445,0.46569,1.79295,-1.20414,-0.576325,-1.28276,-1.13718,-0.621011
41.470839002,-177.616,12.3709,-7.44973,0.875582,-0.206482,7.40138,-3.50893,3.69198,3.86929,4.72345,0.93357,2.61967,-1.53126,1.30204,-1.28562,0.834182,-0.3621,-0.291658,-2.2908,-1.49965,-0.07331
41.494058957,-179.814,13.0583,-5.56357,2.80508,1.97908,5.17248,-6.43523,0.856875,0.464316,3.51619,-0.343391,2.00467,-5.22823,0.0316397,0.490347,1.18617,-0.577646,-2.10631,-1.6377,-2.08869,0.502494
41.517278912,-180.639,12.0127,-8.77047,0.656031,-0.0548116,2.93588,-8.54435,0.662825,0.971257,4.71039,1.44712,1.3209,-2.56358,-0.579601,1.9216,-1.31717,-3.87993,-2.4629,-0.859372,-1.35118,-1.89917
41.540498866,-175.856,13.5618,-7.01949,2.51624,1.23655,5.29762,-6.36404,2.47701,0.740024,6.17955,0.990271,1.95552,-2.64903,0.562571,-0.800907,0.545177,-3.17749,-1.4684,-2.54143,0.824954,0.0715178
41.563718821,-178.412,14.7241,-6.67387,4.67012,3.24376,4.3516,-10.0057,0.0124579,0.250461,4.30636,1.56417,1.14488,1.33087,0.733236,0.11563,-2.63968,-4.61263,-2.9931,-1.78539,0.360051,1.46061
41.586938776,-188.531,15.5202,-9.78021,2.50251,-1.66325,2.66107,-9.51145,0.00726448,2.55998,4.62185,1.52242,1.63837,-0.684008,-2.83552,-0.714369,-3.5132,-4.73025,-3.0408,-3.14019,1.36541,1.48167
41.610158730,-193.669,18.9983,-10.1097,3.88138,-0.695353,1.20495,-11.3698,0.712698,2.44583,4.8521,0.0822081,-0.728134,-2.81052,-1.31242,0.169509,-1.91528,-4.17399,-1.38375,-2.07079,0.880306,2.50954
41.633378685,-197.067,17.7049,-15.4655,0.899677,-3.34342,0.427664,-10.599,0.693447,-0.778765,2.10407,-2.1739,-0.374909,-1.8441,0.0856416,-0.61992,0.065768,-2.08571,-2.21849,-0.684683,-0.419799,1.20956
41.656598639,-185.023,22.3972,-9.87911,5.94553,0.932489,1.66525,-8.6003,0.133846,-3.57584,0.761858,-1.78451,-0.36114,-1.16363,-0.472248,-3.23528,-3.89829,-3.35773,-1.7803,-1.25665,-2.5979,-0.790876
41.679818594,-191.458,23.2996,-11.492,8.02601,4.12965,5.5256,-6.34358,3.37391,1.57704,3.31745,-1.34559,2.58481,-0.0347718,2.89576,1.16556,-2.36954,-2.46322,2.40453,-0.714307,1.75199,1.35148
41.703038549,-188.056,24.5646,-12.8011,6.25175,1.95205,3.22289,-5.97962,2.44203,-1.25116,-2.17853,-2.79044,-0.295237,-1.99214,2.10608,-0.484735,-1.7635,0.430258,-0.246108,-0.716753,-0.900301,3.19249
41.726258503,-191.476,25.5655,-7.32806,5.43894,0.10618,3.79271,-7.37357,-2.31838,-0.365998,0.431523,-2.05622,-0.882456,-2.43776,-0.0237263,0.193966,0.077908,-0.0610667,-0.0511326,-1.58783,-0.0524076,0.810912
41.749478458,-197.155,21.5357,-12.9966,6.96984,1.28521,3.51988,-5.36407,1.56125,3.08654,1.53466,0.503237,1.05265,-2.2169,-0.000711765,-1.09275,0.0617104,-1.59372,-0.928558,-1.36956,-2.20365,-0.829491
41.772698413,-200.556,24.7889,-12.2654,9.20648,2.96108,6.56741,-3.59744,0.708885,-3.66563,-3.21993,-0.996171,-0.990279,-3.58373,-2.10822,-1.58393,1.26976,-0.196951,-3.15024,-1.86107,0.0506685,-0.597696
41.795918367,-197.556,24.8438,-11.4643,7.0805,0.973608,7.49367,-4.69913,-0.538152,-2.04587,-1.03515,-0.974482,-2.08923,-3.27093,0.12359,-1.25105,-0.672819,-1.26313,-0.522732,-2.34089,-0.549335,0.657751
41.819138322,-199.785,25.1611,-10.7414,8.39495,2.64733,7.49111,-4.68348,-2.44328,-2.3798,-2.12713,-1.77463,-1.66119,-3.06915,2.72818,1.07482,-0.669493,-1.88498,-1.57413,-2.02166,1.16936,1.45493
41.842358277,-197.524,27.0981,-11.2043,7.31979,3.19799,7.26963,-6.97191,0.193667,-1.31244,0.901084,-2.46474,-3.00334,-3.79139,0.0592597,0.291572,0.534946,2.08033,-0.129553,-1.17182,1.50565,-1.26503
41.865578231,-165.926,6.30608,3.90969,-1.94394,3.24188,0.592092,-0.113689,-2.15205,-1.64429,-1.07699,-1.54322,-2.74629,-0.642377,-1.15332,-0.574529,1.27655,-0.177177,0.547237,-2.42724,-0.323845,-1.79598
41.888798186,-170.253,13.2436,2.4971,2.89823,3.82525,1.89931,-3.92189,0.985744,-1.08615,-0.633093,-2.79847,2.44656,-0.953252,2.69931,-0.395569,0.79058,-1.82157,-1.40687,-0.0925658,-1.34831,-0.186911
41.912018141,-182.37,7.21479,-3.87636,2.32403,2.24951,4.11518,-5.04425,1.71127,-1.36579,2.52906,-1.70842,2.0385,-2.84418,0.268676,-0.0084908,3.61414,-0.563361,-1.349,-3.20982,-3.63583,-1.24227
41.935238095,-184.859,8.03844,-1.80866,1.60483,1.60763,5.10301,-5.47143,3.36997,-3.37153,0.0420585,-3.81224,0.245404,-3.00527,-0.621506,0.321241,3.46753,0.553797,-1.90113,-2.29522,-0.802806,-0.129562
41.958458050,-177.143,8.66664,-4.28624,0.634407,5.19956,6.25297,-3.41509,2.31901,-2.69377,1.03337,-1.70517,-1.72076,-2.06205,0.929947,2.31322,3.838,1.86348,-0.173342,-1.20327,-2.56564,-1.75114
41.981678005,-180.49,10.2409,-5.21679,1.06387,1.07608,6.06915,-5.77835,4.94529,-2.9493,3.30509,-3.16484,1.16882,-2.28608,-0.263783,-1.66132,1.39152,0.491588,-0.738783,-0.0192862,-0.544873,0.448171
42.004897959,-182.671,9.57286,-5.17079,4.09166,2.30557,6.06891,-5.61465,3.43588,-2.89685,0.635162,-4.95108,-1.13657,-3.20327,-0.677294,-3.47704,0.250322,-0.120364,-1.15159,0.406323,-0.969385,-0.95732
42.028117914,-186.528,11.372,-7.31125,1.83842,-2.23692,5.83666,-4.15565,4.50092,-1.48483,1.33603,-3.93715,0.00366149,-1.23145,0.703028,-2.0278,-0.49737,0.0542682,-1.76416,0.102416,0.643344,1.29035
42.051337868,-186.036,12.449,-6.89775,2.32367,0.0743376,5.60374,-4.6553,3.13846,-1.14095,1.35046,-2.30851,-0.780247,-2.87874,0.352815,-0.476343,0.109722,-1.97172,-0.801124,2.54927,-0.716961,0.356188
42.074557823,-174.013,9.55082,-0.0202882,0.277525,3.73977,1.96773,-3.54747,-0.678566,-0.521564,-1.28083,-3.80292,-1.40186,-3.02173,-1.72317,-0.217394,1.97972,0.22908,-0.0836112,-1.67558,-0.0349056,-0.832432
42.097777778,-175.963,19.421,-5.27077,3.67843,1.32835,5.37588,-4.97473,2.30533,-1.57067,0.884776,-2.2088,-0.737464,-2.21984,0.874738,0.757981,1.99636,-0.804729,-2.3598,-3.03123,-2.12499,-2.52885
42.120997732,-189.234,18.5048,-5.67377,6.8178,4.6107,7.53415,-3.73728,5.1501,2.72067,4.83882,-0.804642,0.237402,-1.28918,1.30824,1.1315,2.81967,-0.0268832,-2.00068,0.553805,-0.31331,-1.33708
42.144217687,-190.122,21.0787,-6.11406,5.50032,3.45054,5.54675,-3.89791,7.23315,2.83829,2.09635,-2.80765,-1.99733,-3.86267,0.24876,0.573205,3.44655,0.270467,-1.97417,0.621144,0.855945,0.649056
42.167437642,-189.49,21.9058,-6.33881,4.33793,1.93676,4.53689,-3.96938,6.73363,2.19449,1.94698,-1.47751,-2.1202,-4.3876,-0.696285,-0.14424,0.230473,-0.532633,-0.753963,0.369846,-0.180497,-0.247749
42.190657596,-190.747,19.7653,-9.19208,4.47688,0.576965,4.63782,-6.23389,3.30203,0.77833,3.2502,-2.15737,-0.891398,-4.8717,-1.02334,0.669466,0.0735646,-1.54186,-1.48116,-0.617136,-0.15141,-0.177102
42.213877551,-189.214,22.3211,-6.96266,8.64539,0.975279,3.99811,-3.68524,1.71848,-0.62404,1.7801,-3.1884,-1.07491,-3.84536,-1.13222,-2.40965,-2.61731,-2.36385,-1.90994,-2.09745,-3.30483,-2.53731
42.237097506,-191.954,18.4175,-8.57407,4.12624,-2.37987,4.14231,-2.65058,3.19349,0.803663,2.4069,-1.37152,-0.929625,-3.47469,-1.3559,-0.813392,1.77895,-0.995743,-2.8916,-0.973568,-1.24352,-1.78277
42.260317460,-190.628,20.7311,-9.54169,5.71761,0.964303,3.40087,-6.69995,0.587936,-0.152472,3.07529,2.64086,1.67116,-3.93803,-0.661983,-1.19497,-0.724693,-2.46172,0.328154,-0.161113,-2.20505,-1.25621
42.283537415,-190.049,24.4773,-10.4669,6.14486,0.948026,3.91803,-5.95736,2.29869,-0.88741,4.00249,1.15326,0.24679,-3.25904,-1.0291,-0.236677,-0.445702,-1.24656,-1.44726,-2.34659,-2.12004,-2.63937
42.306757370,-192.467,26.4112,-8.29923,5.72161,1.17282,6.01472,-3.88668,2.32945,0.978704,2.68813,0.938493,1.06627,-2.06643,0.475907,1.02974,0.400126,0.880053,1.11868,-0.458803,1.17903,0.845695
42.329977324,-180.693,20.9762,-9.81964,6.00007,2.19547,4.86897,-1.28916,1.38073,-1.20497,0.577415,-1.39825,-1.4736,-4.6075,-2.6111,-2.17075,-0.669909,0.308951,-0.364459,1.26044,-3.31262,-2.17365
42.353197279,-189.112,19.1531,-9.14085,6.87468,2.20533,3.45166,-4.62142,-0.622269,-1.60111,-1.17594,-1.67668,-1.0511,-0.726559,-1.30083,1.4274,3.30077,1.65415,-0.22642,-2.23952,-2.25308,0.0749518
42.376417234,-189.33,21.0396,-9.49077,5.82857,0.901794,3.85447,-7.95202,-1.28204,-1.03586,3.67845,-0.179199,0.374165,-1.65007,-0.264167,0.144189,2.90326,-1.57119,-1.57358,-1.90074,-3.11469,-2.98323
42.399637188,-191.266,22.7912,-11.6747,4.75696,0.68977,3.80128,-6.5399,-2.49495,-2.09766,0.182266,-2.05541,0.706155,-0.493909,-0.930223,-1.76139,1.17055,-0.84987,-1.36397,-1.56488,-1.52705,-0.696731
42.422857143,-183.534,23.6391,-9.90911,7.8074,-1.10455,1.21525,-4.99448,-0.803738,-2.92434,-0.511584,-1.73414,0.0855618,-5.23371,-1.77256,-1.83459,-0.787946,-3.30281,-3.77858,-2.48699,-1.01584,-0.48999
42.446077098,-186.336,15.9527,-7.06567,8.09687,0.836885,2.45454,-3.32221,0.584112,-2.12913,1.09367,-2.49751,-0.374146,-1.52284,-0.664805,-2.02694,-2.01503,-0.896522,-3.12615,-1.54504,-0.256814,1.83523
42.469297052,-193.59,17.8579,-7.35652,3.48459,2.48992,4.82928,-4.81337,0.628849,-0.962237,1.56071,2.25724,1.3197,-0.260517,1.26237,0.155493,-0.0332378,-2.7916,-6.37238,-2.4341,-2.20858,-2.1143
42.492517007,-195.454,23.0045,-9.85453,6.99068,3.03949,4.32604,-3.94356,0.481367,-2.63409,-0.239321,-2.12066,1.34468,1.4685,3.21444,2.30978,0.178911,-4.57436,-6.59981,-4.83725,-2.69949,-0.898992
42.515736961,-191.996,29.3175,-11.4371,5.90863,1.0533,4.32126,-5.13773,3.04132,0.429856,1.35199,0.118805,-0.559398,-1.22796,1.46211,1.1071,1.06306,0.244686,-1.47667,-3.64973,-3.42112,-4.67274
42.538956916,-180.87,23.8316,-6.03702,11.3008,-0.406649,7.66975,-3.5857,1.80645,-0.210395,1.3144,-1.17369,-2.23393,-3.34246,-0.581589,0.546239,-0.462017,-0.113557,-0.412412,-0.759668,-2.13834,0.721532
42.562176871,-186.799,19.1418,-9.56016,6.76613,4.04333,6.39152,-2.46042,5.02963,2.49974,3.04901,-0.507745,0.819203,-3.2263,-2.06341,-1.87489,-0.711121,-1.40634,-1.56557,-1.06539,-1.20065,0.0432616
42.585396825,-192.345,21.2296,-8.21355,7.46446,6.26272,6.37993,-3.55695,2.89703,-0.394836,0.940052,-2.39798,-1.42853,-1.6288,-1.11939,-0.791176,1.40096,0.142387,-0.997579,-2.20889,-1.93682,-0.134087
42.608616780,-192.724,25.003,-10.7464,7.05642,5.92011,5.0813,-5.53029,1.27294,0.498805,-1.10858,-3.91734,-0.407803,-1.99133,-2.42942,-1.82008,0.411595,-0.669455,-0.932731,-1.447,-0.271542,0.577301
42.631836735,-181.375,21.4214,-11.7036,7.88289,-4.54802,1.35703,-4.86522,-0.45507,0.254761,2.06441,-2.57966,1.96797,-0.900046,-0.582095,-2.3821,-0.60839,0.157703,1.26439,2.62045,-1.35228,-0.58411
42.655056689,-183.95,18.8961,-8.12646,7.00538,2.51128,5.20054,-4.35401,-0.343434,-2.06173,0.796106,-3.2303,-0.237428,-3.52974,-0.965926,-0.53083,2.43417,2.56493,1.75712,-1.37018,-3.94366,-4.31301
42.678276644,-192.167,22.9884,-8.76251,6.18124,-0.201849,2.15032,-5.07138,0.241225,-0.6386,3.20585,1.07962,-0.777501,-3.16483,2.00932,1.53631,3.85272,1.62469,-2.01008,0.308658,-1.38433,-1.77984
42.701496599,-195.945,27.693,-9.57502,8.38483,0.178373,4.11095,-5.03962,-0.311633,-2.14075,2.98961,0.779681,-0.519755,-2.74573,0.13778,-0.874039,0.663457,1.32293,1.56858,0.770199,-1.73612,-2.13453
42.724716553,-196.938,27.5003,-10.4541,7.30498,1.50131,4.66654,-1.59654,2.14568,0.42343,2.44722,-1.02702,-2.78927,-1.04538,-0.960339,-0.633308,-1.24134,-1.09392,-2.32078,-0.927709,-3.32589,-0.946565
42.747936508,-182.613,21.9751,-4.51791,7.8945,2.85903,0.903884,-3.1457,2.1548,4.40878,4.97586,3.24016,-0.798629,-2.9118,0.0349844,0.405923,0.140989,-1.33742,-1.40407,-1.68559,-0.743298,-1.2942
42.771156463,-197.989,26.8926,-9.87014,5.60082,2.33835,1.07492,-5.28988,1.54303,-1.20856,0.989965,-0.0964899,-1.45985,-0.416292,0.0502802,2.99897,3.57297,0.395083,-2.68406,-0.941796,-0.0830898,-0.299402
42.794376417,-200.23,29.8743,-10.3598,4.809,3.63437,2.99348,-3.4461,1.85531,1.25927,2.51907,-0.573175,-1.01997,-2.93256,-1.22214,0.43719,0.217098,-1.91063,-2.32102,0.00312894,-1.74223,-1.93879
42.817596372,-202.43,30.4127,-9.94528,3.47224,3.39372,-1.8627,-5.87075,1.21301,2.45282,0.692036,-0.594431,-2.86028,-3.70768,-4.07666,0.287452,-0.511059,-2.49032,-0.560215,0.420496,-1.07272,-1.5333
42.840816327,-192.872,28.4398,-13.3486,4.399,-0.0330533,2.62502,-3.96614,1.90532,1.86976,1.18672,0.529851,0.182789,-1.51196,-3.00565,1.50276,0.805348,-0.508492,-1.35866,-0.198408,-1.82068,-1.47394
42.864036281,-205.552,33.4936,-14.3304,5.08579,3.85653,0.61874,-5.44017,-0.595963,-1.15838,-0.675318,-0.0187337,1.10756,-2.38748,-2.25954,-0.71136,0.241927,-2.66886,-2.87148,1.02789,-0.5503,0.7606
42.887256236,-211.841,34.0562,-16.3133,5.25505,3.01327,5.94001,-3.1209,0.802633,2.95374,1.05484,1.80761,-0.586055,-2.20963,-0.395979,0.922114,1.56891,-2.21081,-1.18557,-0.101263,-3.62345,-1.84499
42.910476190,-212.749,36.8945,-15.3934,6.2796,3.79748,6.495,-0.597555,1.51727,1.36814,-0.482297,0.251552,-0.954812,-0.880416,0.0142025,1.56743,2.86015,-1.38058,-1.69348,-1.69868,-2.59836,-1.15223
42.933696145,-212.229,35.7888,-17.3323,6.73494,5.24764,5.07289,-3.89844,2.37013,0.739834,0.959649,1.70645,-1.08753,-4.3058,-2.54632,0.641881,1.59401,-1.37164,-2.42345,-0.163667,-1.83382,-0.828965
42.956916100,-197.303,27.2453,-11.8635,6.01944,2.91895,5.10621,-4.43174,0.00396437,-0.70855,0.494929,-1.11725,-0.607647,-1.31039,2.96693,3.04351,2.35549,-1.11995,-3.8154,-4.36626,-3.25154,-4.01101
42.980136054,-213.58,37.9824,-14.8055,5.60298,7.36296,8.11551,1.33923,6.0637,3.29749,3.15038,-0.692205,-0.242195,0.0238682,0.152589,1.66479,0.616048,-1.3521,0.515748,0.453502,-1.52628,0.21593
43.003356009,-214.676,35.9208,-21.6615,6.1854,6.77014,4.04561,-1.94565,4.07487,6.02367,2.19524,-0.479138,0.827049,0.897884,1.25723,0.64943,0.544361,-2.32964,-1.0738,-0.179373,-2.26984,-2.11636
43.026575964,-215.695,38.3964,-20.35,3.14063,3.25284,1.94301,-2.81608,3.31753,2.98075,-0.955269,-2.27512,0.39976,1.5886,0.212979,3.32647,2.04948,-1.5762,-2.03555,-0.809445,-1.35277,-1.62497
43.049795918,-208.677,36.6693,-19.0665,4.22352,2.90663,0.514707,-4.04563,4.6377,4.18779,-0.072034,-1.29677,0.923788,0.703891,0.559586,1.04063,0.563793,-1.0095,-1.47645,-1.96253,-1.90001,-2.03292
43.073015873,-198.927,33.3223,-15.5245,8.00325,0.561302,4.61313,-6.10166,0.534477,0.267447,-2.77777,-2.24743,-0.842214,0.835722,0.251479,0.320885,-2.82577,-1.89179,-1.58765,-1.42662,-1.40963,-1.64957
43.096235828,-207.757,36.8194,-19.9613,3.14938,4.97377,3.68529,-3.88594,2.084,2.71729,0.0678386,0.027682,2.333,-1.05293,-0.103442,0.960341,1.26853,-0.146146,-0.281439,-1.29597,-2.62485,-2.08639
43.119455782,-210.086,41.4504,-20.4647,2.50812,4.47066,0.719325,-1.27241,0.371791,1.31936,0.0418425,3.01961,2.35891,0.415401,1.49559,2.29395,1.47688,-3.07713,-2.63984,-0.242414,-3.00422,-3.0589
43.142675737,-210.509,34.2743,-17.758,-1.46857,7.46991,4.34277,-0.0738383,3.31965,2.53349,0.970972,-0.0916789,2.86752,3.05354,1.13227,1.17664,-0.0261511,-3.03377,-4.03495,-2.76036,-3.23358,-1.58199
43.165895692,-204.834,25.4807,-14.2199,-2.34292,5.16772,0.343062,-4.45175,-2.69356,-2.7092,-0.784363,1.70154,-1.50741,-2.11129,1.42187,1.2159,-0.4012,1.8416,-0.573071,0.0995004,1.61484,0.00635293
43.189115646,-157.465,15.6137,-13.0736,6.59904,-4.51614,9.42044,2.08065,-2.53267,-0.345319,0.761627,-0.357269,1.59096,-3.67155,0.483837,-3.84699,0.432823,0.935776,-3.64264,-0.4652,-1.69299,-2.63657
43.212335601,-168.734,15.2217,-17.3247,0.561786,-6.49742,2.84371,0.58821,-1.2908,0.237808,0.0624055,3.15534,2.09919,-1.87938,-1.13192,1.43123,3.59341,4.19831,0.403044,-0.266445,-2.49471,-0.247724
43.235555556,-190.416,15.2361,-15.9076,-0.485655,-5.26665,5.67462,2.79213,-0.755568,-0.618882,2.10884,0.213588,2.04509,-4.11154,-2.75248,0.773333,1.18343,0.109538,1.46169,-1.48784,-2.03411,0.0207081
43.258775510,-188.956,18.0994,-12.0132,2.72976,-6.27696,4.25773,0.0794518,1.57646,1.07614,2.8771,1.16449,0.856313,-2.05716,-2.1989,-0.44574,1.05411,0.775634,1.33357,-2.93311,-1.88407,2.55384
43.281995465,-186.099,13.0447,-16.9422,1.20351,-6.74145,3.01472,0.26632,-0.0873048,0.827522,3.04702,3.99866,1.64994,-2.03865,-1.1178,2.49221,2.23887,0.120238,-1.49643,-3.15688,-1.34841,1.85597
43.305215420,-177.135,12.85,-13.4544,3.63718,-5.27666,6.41042,1.47447,-0.308076,0.0189624,3.59244,1.81611,-0.0472722,-2.83294,-2.50382,-0.477008,0.907039,-0.656321,-0.303472,-2.69105,-0.692286,1.73489
43.328435374,-174.739,7.55322,-12.7667,3.28476,-5.62697,6.16106,2.55506,0.75112,2.05753,5.83439,2.72622,-0.622427,0.305983,1.52395,0.407881,1.33916,0.37132,0.72695,-3.42089,-1.96571,3.41764
43.351655329,-175.427,7.86506,-12.5648,6.04913,-5.09392,6.62227,0.738267,-2.03058,-0.0226083,4.99896,2.275,-0.601847,-2.53125,0.176279,0.494603,0.881139,-0.087209,-1.03948,-5.29789,-3.38383,0.960938
43.374875283,-174.519,6.92041,-14.7407,4.2588,-4.09338,5.8753,2.81484,0.895311,2.0505,5.07685,2.40237,1.72467,-1.7071,-0.173201,1.51078,1.23107,-0.291729,-0.0156258,-4.48444,-1.40397,4.29675
43.398095238,-176.026,5.49275,-14.0882,4.41545,-3.23379,4.92489,0.460246,-3.26645,0.470926,5.68485,2.82558,0.510272,-3.04496,-2.65578,-1.03735,-0.91359,-0.0919097,0.0522512,-3.59853,-0.834219,4.66973
43.421315193,-168.652,13.6806,-10.0809,4.97223,-3.2515,4.21192,2.98549,0.874972,-1.67684,2.26223,-1.38649,-3.11214,-5.91293,-4.19345,0.579538,-1.39895,-0.334304,2.06357,-1.43166,0.097793,3.50654
