TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.00905943,0.0103978,0.00887947,0.00663426,0.0135113,0.0302977,0.0126142,0.000994494,0.0286328,0.112996,0.0922355,0.0167263,0.000913796,0.000803687,0.000696378,0.000517613,0.000465712,0.00034511,0.0108119,0.0399801,0.0185401,0.0014642,0.00110403,0.00108944,0.00153892,0.000965347,0.000728857,0.00112761,0.0153258,0.0118437,0.00231805,0.000728789,0.00186433,0.00369385,0.00336508,0.00112343,0.0016274,0.00429443,0.00875419,0.00693664,0.00169786,0.00185973,0.00241645,0.0029913,0.00195395,0.00105902,0.00621003,0.107867,0.14356,0.0482245,0.00109176,0.000394028,0.000627821,0.000697919,0.00140503,0.000841338,0.00225194,0.0387407,0.0384388,0.0120667,0.000759216,0.000749547,0.00100982,0.00317682,0.00569786,0.00258874,0.00965767,0.00799066,0.00254985,0.00181179,0.000560982,0.000592486,0.00105718,0.000581441,0.000510717,0.0164133,0.0466065,0.0302831,0.00146866,0.000257215,0.000127231
1.486077098,0.0161963,0.0223983,0.00918114,0.00663426,0.0135113,0.0322892,0.0156919,0.000994494,0.0378168,0.132279,0.10184,0.0181764,0.000913796,0.000803687,0.000698306,0.000590531,0.00046762,0.00034511,0.0110489,0.041927,0.0198599,0.00148338,0.00241501,0.00385387,0.00160075,0.00116892,0.000728857,0.00112761,0.0179266,0.0796623,0.0378461,0.00577868,0.0162496,0.0623012,0.0630576,0.00112343,0.00262076,0.00787582,0.00875419,0.0161472,0.00449102,0.00192651,0.00241645,0.00302363,0.00429738,0.00170836,0.0171105,0.168881,0.221504,0.0482245,0.00109176,0.000394028,0.00242509,0.00448781,0.00140503,0.000841338,0.00253152,0.0400816,0.040824,0.0120667,0.000759216,0.00161734,0.00298418,0.00317682,0.00569786,0.00258874,0.0140877,0.0230159,0.00368167,0.00181179,0.000560982,0.0234894,0.0555718,0.0137827,0.000510717,0.0212633,0.0507255,0.0304348,0.00146866,0.000257215,0.000127231
2.972154195,0.0209504,0.0229093,0.00918114,0.00663426,0.024318,0.039234,0.0165544,0.00142327,0.045986,0.156133,0.101995,0.0181764,0.000913796,0.00184256,0.00243726,0.00100335,0.00046762,0.000416163,0.013861,0.0446689,0.0198599,0.00148338,0.00940468,0.0200419,0.0079224,0.00116892,0.000728857,0.00705755,0.0430129,0.0986804,0.0378461,0.00577868,0.0167665,0.0624062,0.0630753,0.00112343,0.0026737,0.0109615,0.0149494,0.023686,0.00449102,0.00194295,0.00245813,0.0505409,0.0406844,0.0082818,0.021143,0.183275,0.227842,0.0494079,0.00142612,0.00100343,0.00243846,0.0115008,0.00494411,0.00242441,0.00566591,0.0411753,0.0432058,0.0129275,0.000759216,0.00161776,0.00298526,0.003329,0.00826222,0.0160366,0.0300815,0.0230159,0.00368167,0.00181179,0.000569861,0.025787,0.0562355,0.0137827,0.000510717,0.0214961,0.0596833,0.0330304,0.00146866,0.000257215,0.000144499
4.458231293,0.0232084,0.023629,0.00922177,0.00663426,0.024318,0.039234,0.0165544,0.00142327,0.0564134,0.174366,0.111735,0.0214344,0.023425,0.018073,0.00489838,0.00100335,0.00046762,0.000416163,0.0151382,0.0466802,0.0222273,0.00363786,0.0102812,0.0201619,0.0079224,0.00116892,0.000728857,0.00705755,0.0464094,0.109977,0.0475115,0.0242336,0.0205031,0.0624062,0.0630753,0.00112343,0.0026737,0.0109876,0.016446,0.0350702,0.0112482,0.00292882,0.00245813,0.0505409,0.0406844,0.0082818,0.0211971,0.184983,0.24005,0.0820195,0.0323179,0.00592355,0.00243846,0.0115008,0.00494411,0.00260082,0.00850808,0.044101,0.0458999,0.0155489,0.00184212,0.00161776,0.00298526,0.003329,0.00826222,0.0164525,0.0376765,0.0378916,0.0103109,0.00219379,0.000569861,0.025787,0.0562355,0.0137827,0.000510717,0.0236853,0.0633748,0.0356164,0.00328675,0.000257215,0.000144499
5.944308390,0.0393458,0.0319182,0.00949421,0.00663426,0.024318,0.039234,0.0231302,0.0375413,0.0843014,0.190756,0.138346,0.0280073,0.0235165,0.018073,0.00489838,0.00100335,0.00517497,0.0259751,0.0330469,0.0623451,0.0415067,0.00667339,0.0102812,0.0201619,0.0079224,0.00116892,0.00855972,0.0476148,0.0828277,0.13863,0.0511374,0.0242336,0.0205031,0.0624062,0.0630753,0.00163311,0.00510261,0.01625,0.0227175,0.0378529,0.0113046,0.00292882,0.00245813,0.0505409,0.0502842,0.0604285,0.0559401,0.200132,0.269709,0.0948251,0.0324496,0.00592355,0.00243846,0.0115008,0.00494411,0.00324759,0.0117593,0.0530186,0.0604709,0.0220004,0.00184212,0.00161776,0.00298526,0.003329,0.0110347,0.0343594,0.0541352,0.0532388,0.0306238,0.033549,0.00850658,0.0261757,0.0562355,0.0137827,0.000510717,0.0250354,0.0651914,0.0391931,0.0090428,0.00144236,0.000144499
7.430385488,0.0704469,0.0339949,0.00949545,0.00663426,0.024318,0.039234,0.0231302,0.037583,0.0892649,0.226088,0.173124,0.0288161,0.0235165,0.018073,0.00489838,0.00100335,0.00517497,0.0281435,0.051882,0.0931785,0.0475907,0.00667339,0.0102812,0.0201619,0.0079224,0.00116892,0.00855972,0.0496572,0.103277,0.164466,0.0534761,0.0242343,0.0205031,0.0624062,0.0630753,0.00163311,0.00549717,0.0267573,0.061537,0.0501225,0.0113089,0.00292882,0.00245813,0.0505409,0.0502842,0.0604298,0.0574771,0.224955,0.303841,0.100584,0.0324508,0.00592355,0.00243846,0.0115008,0.00494411,0.00330712,0.0180848,0.0792527,0.078524,0.0240036,0.00184212,0.00161776,0.00298526,0.003329,0.0110347,0.0359473,0.0753218,0.0821484,0.0358979,0.0335516,0.00850658,0.0261757,0.0562355,0.0137827,0.000510717,0.0319632,0.0951993,0.0649621,0.0111452,0.00144413,0.000144499
8.916462585,0.109697,0.0391523,0.00949545,0.00663426,0.024318,0.039234,0.0231302,0.037583,0.0936489,0.266797,0.203444,0.0298227,0.0235165,0.018073,0.00489838,0.00100335,0.00517497,0.0281572,0.0558748,0.111845,0.0522105,0.00675349,0.0102812,0.0201619,0.0079224,0.00116892,0.00855972,0.0541937,0.142126,0.2026,0.0552848,0.0242343,0.0205031,0.0624062,0.0630753,0.00163311,0.00549717,0.0339819,0.076919,0.0557856,0.0119039,0.00292882,0.00245813,0.0505409,0.0502842,0.0604298,0.0601953,0.257172,0.354347,0.103868,0.0324508,0.00592355,0.00243846,0.0115008,0.00494411,0.00330712,0.0230519,0.092119,0.0897202,0.0243149,0.00184212,0.00161776,0.00298526,0.003329,0.0110347,0.037033,0.109074,0.13771,0.041082,0.033573,0.00850658,0.0261757,0.0562355,0.0137827,0.000510717,0.0331091,0.105605,0.0733171,0.0113585,0.00144413,0.000144499
10.402539683,0.124965,0.057045,0.0103711,0.00663426,0.024318,0.039234,0.0231302,0.037583,0.106667,0.300755,0.23326,0.0380138,0.0235165,0.018073,0.00489838,0.00100335,0.00517497,0.0281572,0.0673779,0.144577,0.0779281,0.00772109,0.0102812,0.0201619,0.0079224,0.00116892,0.00855972,0.0580676,0.178119,0.238702,0.0648263,0.0242343,0.0205031,0.0624062,0.0630753,0.00163311,0.00549717,0.0389175,0.103444,0.0697724,0.0121991,0.00292882,0.00245813,0.0505409,0.0502842,0.0604298,0.0602189,0.278061,0.388858,0.118454,0.0324663,0.00592355,0.00243846,0.0115008,0.00494411,0.00330712,0.0261618,0.109437,0.111117,0.0279095,0.00184212,0.00161776,0.00298526,0.003329,0.0110347,0.0370817,0.122211,0.173836,0.0654324,0.033573,0.00850658,0.0261757,0.0562355,0.0137827,0.000510717,0.0354428,0.116492,0.0840338,0.0156865,0.00144413,0.000144499
11.888616780,0.140352,0.0633109,0.0103711,0.00663426,0.024318,0.039234,0.0231302,0.0400143,0.130641,0.338671,0.2449,0.0380138,0.0235165,0.018073,0.00489838,0.00100335,0.00517497,0.0323147,0.0973929,0.165166,0.0782627,0.00772109,0.0102812,0.0201619,0.0079224,0.00116892,0.00856855,0.0732395,0.221536,0.255389,0.0648263,0.0242343,0.0205031,0.0624062,0.0630753,0.00163311,0.00849259,0.0713552,0.13518,0.0740667,0.0121991,0.00292882,0.00245813,0.0505409,0.0502842,0.0604298,0.0699791,0.317242,0.414756,0.119835,0.0324663,0.00592355,0.00243846,0.0115008,0.00494411,0.00438856,0.0518071,0.14643,0.123469,0.0283612,0.00184212,0.00161776,0.00298526,0.003329,0.0110347,0.0406148,0.153878,0.217454,0.0765752,0.033573,0.00850658,0.0261757,0.0562355,0.0137827,0.000510717,0.0401293,0.160836,0.120345,0.0194784,0.00144413,0.000144499
