TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
60.952380952,-178.667,21.9853,-17.2622,15.5634,2.63134,2.24297,-2.62197,2.95192,-0.752854,1.75524,0.931493,0.366132,-1.79525,-1.29342,-2.17443,0.397413,-1.74327,-0.724846,0.74858,0.973234,0.981031
60.975600907,-171.302,20.8809,-19.182,14.9041,5.24243,3.46788,-3.73696,2.88208,-1.58074,-0.747756,-0.229309,-2.08674,-3.72737,-1.81576,-3.14841,-0.851181,2.2542,1.3896,2.066,2.04566,0.992057
60.998820862,-172.098,20.9075,-16.3009,15.3166,-0.497066,0.599011,-4.91328,1.05754,-2.74501,0.104626,-0.0535442,-1.20413,-2.82696,-2.38574,-3.81427,0.748933,0.941626,-1.05765,0.700471,0.862957,4.10575
61.022040816,-176.816,21.0382,-16.967,15.794,0.202105,0.929063,-3.38452,-1.09339,-3.30298,1.00632,0.95776,-0.985488,-1.90405,-0.678418,-3.41986,-0.564553,-0.483691,0.707945,1.95563,1.09451,1.64549
61.045260771,-180.495,20.1021,-15.5712,16.8937,2.28123,2.01116,-1.20803,4.49996,-2.05157,-0.330532,2.12346,1.3993,-0.600945,2.94733,0.149457,-1.01084,0.109971,0.312669,3.57081,3.58656,-1.14942
61.068480726,-176.189,19.6725,-18.5721,17.1909,2.68609,1.47988,-3.21752,4.16693,0.850267,0.150268,1.58196,-0.113916,-0.408774,0.572748,-1.2547,-0.314599,-1.78267,-1.97782,1.07062,2.8289,0.416085
61.091700680,-171.478,21.8594,-16.5691,14.7461,2.03557,0.330497,-2.9968,1.10447,-0.211325,0.547554,0.948795,0.0945461,-1.05556,0.47238,-1.53015,0.172064,-0.57594,-2.47197,1.07871,2.48836,2.45284
61.114920635,-175.263,17.2308,-10.7412,17.8169,3.56985,1.37424,-3.49402,3.0699,0.59441,3.84657,2.15113,2.18891,-2.71899,-0.97812,-3.59818,-0.904671,-1.27765,-3.49038,2.04037,1.10282,1.14626
61.138140590,-154.922,12.9567,-13.5738,15.0992,-2.72032,-1.22097,-1.43638,-0.497535,-0.330739,1.28024,1.17765,3.2056,1.97463,-0.779709,-1.90771,-2.63407,-3.25937,2.00076,0.895623,-3.94537,0.130241
61.161360544,-150.673,6.26391,-8.5082,11.0313,0.280543,0.82084,-3.57506,1.6965,-2.75993,1.58545,1.83971,2.18014,-1.17249,0.377002,-0.562801,-0.445497,-4.3018,-3.04299,-1.22368,-3.19895,-1.50975
61.184580499,-150.727,5.75892,-15.6001,9.62307,0.418972,3.70614,-3.08114,2.37597,-2.73984,1.58778,0.00989605,2.95736,0.600247,-1.98988,-4.58977,-1.48178,-2.01426,-2.12668,-2.66683,-5.43689,-3.2471
61.207800454,-165.385,8.55726,-18.3326,11.3293,2.0226,3.07151,-1.03218,2.38982,-0.0230483,4.24441,0.0702855,0.458259,-0.449086,-1.91709,-2.38375,1.50926,0.0467825,1.61828,1.97984,-0.982276,-0.770601
61.231020408,-170.889,15.6991,-18.2621,8.80104,3.9534,2.03439,-0.594664,-1.15788,-4.35961,-0.486624,-0.405908,3.1436,2.13352,-1.64853,-4.13851,1.20674,1.87966,-0.836293,-1.33373,-2.3579,0.741254
61.254240363,-169.245,13.3688,-19.6482,13.4647,4.11397,2.79314,-2.85889,-1.08039,-1.9903,2.59562,0.0139134,0.427619,0.422674,-0.75272,0.719274,2.33696,1.29387,-1.30855,-2.24907,-3.4178,0.223541
61.277460317,-175.717,21.9701,-20.0216,17.3763,1.04622,2.13472,-5.36805,0.403971,0.452743,3.23416,0.983908,0.437721,2.2142,-0.435307,0.630008,0.539729,-0.775458,-1.52499,-0.249783,-2.45605,-2.31606
61.300680272,-171.127,21.4341,-21.7959,16.0134,2.76332,5.41114,-3.42961,0.453327,0.212778,0.329206,-0.0919977,-1.03733,1.12715,0.0371581,-0.151727,0.26345,0.912145,-0.112926,-0.53767,-2.40729,-1.92691
61.323900227,-166.732,22.5282,-22.7238,12.6293,-0.555132,5.43966,-3.76907,-0.500584,-0.174179,1.07763,0.319634,1.93821,-0.123464,-0.478859,-1.60296,0.438392,0.120214,-1.51945,-1.326,-0.722263,0.225051
