TIME,VALUE,LABEL
0.000000000,0.0233194
0.023219955,0
0.046439909,0
0.069659864,0
0.092879819,0
0.116099773,0
0.139319728,0
0.162539683,0
0.185759637,0
0.208979592,0
0.232199546,0
0.255419501,0
0.278639456,0
0.301859410,0
0.325079365,0
0.348299320,0
0.371519274,0
0.394739229,0
0.417959184,0
0.441179138,0
0.464399093,0
0.487619048,0
0.510839002,0
0.534058957,0
0.557278912,0
0.580498866,0
0.603718821,0
0.626938776,0
0.650158730,0
0.673378685,0
0.696598639,0
0.719818594,0
0.743038549,0
0.766258503,0
0.789478458,0
0.812698413,0
0.835918367,0
0.859138322,0
0.882358277,0
0.905578231,0
0.928798186,0
0.952018141,0
0.975238095,0
0.998458050,10.5449
1.021678005,18.5358
1.044897959,9.28163
1.068117914,10.1379
1.091337868,0
1.114557823,0
1.137777778,0
1.160997732,0
1.184217687,0
1.207437642,0
1.230657596,0
1.253877551,0
1.277097506,0
1.300317460,0
1.323537415,0
1.346757370,0
1.369977324,0
1.393197279,1.02911
1.416417234,1.78665
1.439637188,0
1.462857143,0
1.486077098,0
1.509297052,0
1.532517007,0
1.555736961,0
1.578956916,0
1.602176871,0
1.625396825,0
1.648616780,0
1.671836735,0
1.695056689,0
1.718276644,0
1.741496599,0
1.764716553,0
1.787936508,0
1.811156463,0
1.834376417,0
1.857596372,0
1.880816327,0
1.904036281,0
1.927256236,0.0768678
1.950476190,0
1.973696145,0
1.996916100,0
2.020136054,0
2.043356009,0
2.066575964,0.106827
2.089795918,0.425722
2.113015873,1.00878
2.136235828,0
2.159455782,0
2.182675737,0
2.205895692,0
2.229115646,0
2.252335601,0
2.275555556,0
2.298775510,0
2.321995465,0
2.345215420,0
2.368435374,0
2.391655329,0
2.414875283,0
2.438095238,0
2.461315193,0
2.484535147,0
2.507755102,0
2.530975057,0.00224963
2.554195011,0
2.577414966,0
2.600634921,0
2.623854875,0
2.647074830,0
2.670294785,0
2.693514739,0
2.716734694,0
2.739954649,0
2.763174603,0
2.786394558,0.974487
2.809614512,1.63859
2.832834467,0
2.856054422,0
2.879274376,0
2.902494331,0
2.925714286,0
2.948934240,0
2.972154195,0
2.995374150,0
3.018594104,0
3.041814059,0
3.065034014,0
3.088253968,0.083435
3.111473923,0.297089
3.134693878,0
3.157913832,0
3.181133787,0
3.204353741,0
3.227573696,0
3.250793651,0
3.274013605,0
3.297233560,0.00901785
3.320453515,0
3.343673469,0
3.366893424,0
3.390113379,0
3.413333333,0
3.436553288,0
3.459773243,0
3.482993197,0.468952
3.506213152,1.0015
3.529433107,0
3.552653061,0
3.575873016,0
3.599092971,0
3.622312925,0
3.645532880,0
3.668752834,0
3.691972789,0
3.715192744,0
3.738412698,0
3.761632653,0
3.784852608,0
3.808072562,0.0517608
3.831292517,0.0264855
3.854512472,0
3.877732426,0
3.900952381,0
3.924172336,0
3.947392290,0
3.970612245,0.186323
3.993832200,0.335296
4.017052154,0
4.040272109,0
4.063492063,0
4.086712018,0
4.109931973,0
4.133151927,0
4.156371882,0.113128
4.179591837,0.85942
4.202811791,0
4.226031746,0
4.249251701,0
4.272471655,0
4.295691610,0
4.318911565,0.026898
4.342131519,0
4.365351474,0
4.388571429,0
4.411791383,0
4.435011338,0
4.458231293,0
4.481451247,0
4.504671202,0.0282494
4.527891156,0
4.551111111,0
4.574331066,0
4.597551020,0
4.620770975,0.0499488
4.643990930,0
4.667210884,0
4.690430839,0
4.713650794,0
4.736870748,0
4.760090703,0
4.783310658,0
4.806530612,0
4.829750567,0.0154234
4.852970522,1.16906
4.876190476,0.424388
4.899410431,0
4.922630385,0
4.945850340,0
4.969070295,0
4.992290249,0.0942543
5.015510204,0.154517
5.038730159,0
5.061950113,0
5.085170068,0
5.108390023,0
5.131609977,0.0913101
5.154829932,0
5.178049887,0
5.201269841,0
5.224489796,0
5.247709751,0
5.270929705,0
5.294149660,0
5.317369615,0
5.340589569,0
5.363809524,0
5.387029478,0
5.410249433,0
5.433469388,0
5.456689342,0
5.479909297,0
5.503129252,0.0277295
5.526349206,0.732662
5.549569161,0.409322
5.572789116,0
5.596009070,0
5.619229025,0
5.642448980,0
5.665668934,0
5.688888889,0.446578
5.712108844,0.0566141
5.735328798,0
5.758548753,0
5.781768707,0
5.804988662,0
5.828208617,0
5.851428571,0
5.874648526,0.179225
5.897868481,0
5.921088435,0
5.944308390,0
5.967528345,0.0343545
5.990748299,0
6.013968254,0
6.037188209,0
6.060408163,0
6.083628118,0
6.106848073,0
6.130068027,0
6.153287982,0
6.176507937,0
6.199727891,0
6.222947846,0.742532
6.246167800,0.337329
6.269387755,0
6.292607710,0
6.315827664,0
6.339047619,0
6.362267574,0
6.385487528,0.025461
6.408707483,0
6.431927438,0
6.455147392,0
6.478367347,0
6.501587302,0
6.524807256,0
6.548027211,0.0178485
6.571247166,0.249454
6.594467120,0
6.617687075,0
6.640907029,0
6.664126984,0
6.687346939,0
6.710566893,0
6.733786848,0
6.757006803,0
6.780226757,0
6.803446712,0
6.826666667,0
6.849886621,0
6.873106576,0
6.896326531,0
6.919546485,1.49275
6.942766440,0
6.965986395,0
6.989206349,0
7.012426304,0
7.035646259,0
7.058866213,0
7.082086168,0.0182537
7.105306122,0
7.128526077,0
7.151746032,0
7.174965986,0
7.198185941,0
7.221405896,0
7.244625850,0
7.267845805,0
7.291065760,0
7.314285714,0
7.337505669,0.0259453
7.360725624,0
7.383945578,0
7.407165533,0.103361
7.430385488,0.165381
7.453605442,0
7.476825397,0
7.500045351,0
7.523265306,0
7.546485261,0
7.569705215,0
7.592925170,0.216343
7.616145125,1.33446
7.639365079,0
7.662585034,0
7.685804989,0
7.709024943,0
7.732244898,0.0750444
7.755464853,0
7.778684807,0
7.801904762,0
7.825124717,0
7.848344671,0
7.871564626,0
7.894784580,0
7.918004535,0
7.941224490,0
7.964444444,0
7.987664399,0
8.010884354,0
8.034104308,0
8.057324263,0
8.080544218,0
8.103764172,0
8.126984127,0
8.150204082,0
8.173424036,0
8.196643991,0
8.219863946,0
8.243083900,0
8.266303855,0.710917
8.289523810,2.73646
8.312743764,0
8.335963719,0
8.359183673,0
8.382403628,0
8.405623583,0
8.428843537,0
8.452063492,0
8.475283447,0
8.498503401,0
8.521723356,0
8.544943311,0
8.568163265,0
8.591383220,0
8.614603175,0
8.637823129,0
8.661043084,0
8.684263039,0
8.707482993,0
8.730702948,0
8.753922902,0
8.777142857,0.172435
8.800362812,0
8.823582766,0
8.846802721,0
8.870022676,0
8.893242630,0
8.916462585,0
8.939682540,0
8.962902494,0.361622
8.986122449,1.33497
9.009342404,0
9.032562358,0
9.055782313,0
9.079002268,0
9.102222222,0
9.125442177,0
9.148662132,0
9.171882086,0
9.195102041,0
9.218321995,0
9.241541950,0
9.264761905,0
9.287981859,0
9.311201814,0
9.334421769,0
9.357641723,0
9.380861678,0
9.404081633,0
9.427301587,0
9.450521542,0.0650014
9.473741497,0.135738
9.496961451,0
9.520181406,0
9.543401361,0
9.566621315,0
9.589841270,0
9.613061224,0
9.636281179,0
9.659501134,0.658156
9.682721088,0.184078
9.705941043,0
9.729160998,0
9.752380952,0
9.775600907,0
9.798820862,0.0172498
9.822040816,0.13306
9.845260771,0
9.868480726,0
9.891700680,0
9.914920635,0
9.938140590,0
9.961360544,0
9.984580499,0
10.007800454,0.05841
10.031020408,0
10.054240363,0
10.077460317,0
10.100680272,0
10.123900227,0.0503021
10.147120181,0.0533722
10.170340136,0
10.193560091,0
10.216780045,0
10.240000000,0
10.263219955,0
10.286439909,0
10.309659864,0.0254601
10.332879819,0.920531
10.356099773,0.254621
10.379319728,0
10.402539683,0
10.425759637,0
10.448979592,0
10.472199546,0
10.495419501,0
10.518639456,0.00229134
10.541859410,0
10.565079365,0
10.588299320,0
10.611519274,0
10.634739229,0
10.657959184,0
10.681179138,0
10.704399093,0
10.727619048,0
10.750839002,0
10.774058957,0.0441022
10.797278912,0.0466106
10.820498866,0.167263
10.843718821,0
10.866938776,0
10.890158730,0
10.913378685,0
10.936598639,0
10.959818594,0
10.983038549,0
11.006258503,0.793613
11.029478458,0.298988
11.052698413,0
11.075918367,0
11.099138322,0
11.122358277,0
11.145578231,0
11.168798186,0.0866719
11.192018141,0
11.215238095,0
11.238458050,0
11.261678005,0
11.284897959,0
11.308117914,0
11.331337868,0
11.354557823,0.299901
11.377777778,0
11.400997732,0
11.424217687,0
11.447437642,0
11.470657596,0.0388384
11.493877551,0.0477652
11.517097506,0
11.540317460,0
11.563537415,0
11.586757370,0
11.609977324,0
11.633197279,0
11.656417234,0
11.679637188,0.30597
11.702857143,0.479197
11.726077098,0
11.749297052,0
11.772517007,0
11.795736961,0
11.818956916,0
11.842176871,0
11.865396825,0.195298
11.888616780,0
11.911836735,0
11.935056689,0
11.958276644,0
11.981496599,0.0175892
12.004716553,0
12.027936508,0.171483
12.051156463,0
12.074376417,0
12.097596372,0
12.120816327,0
12.144036281,0
12.167256236,0
12.190476190,0.176204
12.213696145,0.134637
12.236916100,0
12.260136054,0
12.283356009,0
12.306575964,0
12.329795918,0
12.353015873,0
12.376235828,0.324652
12.399455782,1.06671
12.422675737,0.0088686
12.445895692,0
12.469115646,0
12.492335601,0
12.515555556,0
12.538775510,0
12.561995465,0
12.585215420,0
12.608435374,0
12.631655329,0
12.654875283,0
12.678095238,0
12.701315193,0
12.724535147,0.231187
12.747755102,0
12.770975057,0
12.794195011,0
12.817414966,0
12.840634921,0.087398
12.863854875,0
12.887074830,0.018303
12.910294785,0
12.933514739,0
12.956734694,0
12.979954649,0
13.003174603,0
13.026394558,0
13.049614512,0
13.072834467,0.624223
13.096054422,0.772289
13.119274376,0
13.142494331,0
13.165714286,0
13.188934240,0
13.212154195,0
13.235374150,0
13.258594104,0
13.281814059,0
13.305034014,0
13.328253968,0
13.351473923,0
13.374693878,0
13.397913832,0
13.421133787,0
13.444353741,0
13.467573696,0
13.490793651,0
13.514013605,0
13.537233560,0
13.560453515,0
13.583673469,0
13.606893424,0
13.630113379,0
13.653333333,0.0119829
13.676553288,0
13.699773243,0.0061591
13.722993197,0.208479
13.746213152,0.882391
13.769433107,0.0541302
13.792653061,0
13.815873016,0
13.839092971,0
13.862312925,0
13.885532880,0
13.908752834,0
13.931972789,0
13.955192744,0
13.978412698,0
14.001632653,0
14.024852608,0.0302362
14.048072562,0
14.071292517,0.176587
14.094512472,0
14.117732426,0
14.140952381,0
14.164172336,0
14.187392290,0
14.210612245,0
14.233832200,0.0300563
14.257052154,0.0578664
14.280272109,0
14.303492063,0
14.326712018,0
14.349931973,0
14.373151927,0
14.396371882,0
14.419591837,0.439417
14.442811791,1.30802
14.466031746,0
14.489251701,0
14.512471655,0
14.535691610,0
14.558911565,0
14.582131519,0
14.605351474,0
14.628571429,0
14.651791383,0
14.675011338,0
14.698231293,0
14.721451247,0
14.744671202,0.757027
14.767891156,0
14.791111111,0
14.814331066,0
14.837551020,0.00915048
14.860770975,0.137062
14.883990930,0
14.907210884,0.0596172
14.930430839,0.0115932
14.953650794,0
14.976870748,0
15.000090703,0
15.023310658,0
15.046530612,0
15.069750567,0
15.092970522,0.145734
15.116190476,0.460986
15.139410431,0.02811
15.162630385,0
15.185850340,0
15.209070295,0
15.232290249,0
15.255510204,0
15.278730159,0
15.301950113,0
15.325170068,0
15.348390023,0
15.371609977,0
15.394829932,0.000365362
15.418049887,0.0638008
15.441269841,0
15.464489796,0
