TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
23.034195011,0.610584,0.0341221,0.126891,0.514279,0.199626,0.929971,1.11715,0.419266,0.85145,1.53174,0.244932,0.389724
23.080634921,0.314979,0.166534,0.160899,0.437065,0.542664,0.636772,0.835536,0.54306,0.925138,0.489801,0.766077,0.506552
23.127074830,0.175198,0.259276,0.278683,0.463039,0.825899,0.75019,0.688228,0.647733,0.703901,0.288812,1.05503,0.533189
23.173514739,0.780736,0.270212,0.33425,0.15796,0.935146,1.05733,1.46425,0.72186,0.210508,0.517382,1.01744,0.916432
23.219954649,1.48298,0.14524,0.408444,0.888936,0.297592,0.718119,1.05559,0.249493,0.726221,0.397978,0.738306,0.938208
23.266394558,1.36859,0.233521,0.454536,0.884585,0.258404,0.728725,1.28588,0.191007,0.768746,0.190511,0.776599,0.882291
23.312834467,1.19234,0.215243,0.405027,0.894896,0.270242,0.775419,1.29183,0.15811,0.804146,0.115997,0.897005,0.845668
23.359274376,0.816312,0.145584,0.623913,0.566353,0.429243,1.20108,0.899632,0.0322732,0.971799,3.89333e-05,1.16541,0.876739
23.405714286,0.489902,0.218796,0.899359,0.0465605,1.17516,1.49026,0.0342841,0.279255,0.807606,0.157963,1.05591,0.929093
23.452154195,0.00489448,0.256228,0.359563,0.0657137,1.28176,1.61907,0,0.305801,0.570741,0.74711,1.43042,0.568396
23.498594104,4.33107e-05,0.202098,0.23368,0.131319,0.767585,0.855068,0.184335,0.132807,0.431363,1.9961,1.24054,0.387839
23.545034014,5.62857e-05,0.259395,0.289689,0.188338,0.681859,0.604123,0.562472,0.0647037,1.02517,2.18974,0.572482,0.165389
23.591473923,0.04599,0.206457,0.148843,0.297166,0.820021,0.303567,0.846196,0.0609602,1.34604,1.99634,0.134996,0
23.637913832,0.13495,0.158379,0.16841,0.496618,0.821416,0.310936,0.772259,0.0853509,1.39521,1.77057,0.0174026,0.0635506
23.684353741,0.127329,0.116828,0.300494,0.816338,1.27377,0.398605,0.494379,0.0885926,1.27987,1.39237,0.0565271,0.0906672
23.730793651,0.0170204,0.120359,0.721096,1.28559,1.4399,0.328345,0.752701,0.217618,1.03214,0.670103,0.0998832,0.206179
23.777233560,0.204914,0.161074,0.782446,1.43359,1.35944,0.338622,0.79438,0.420995,0.631858,0.557815,0.0417584,0.368217
23.823673469,0.35344,0.132832,0.977073,1.61849,0.965655,0.301275,0.28214,0.844685,0.135866,0.411591,0.043768,0.602292
23.870113379,0.0885526,0.276189,1.31555,0.571832,0.0723328,0.87858,0.469859,1.09898,0.647187,0.270193,1.19157,0.872643
23.916553288,0.146752,0.456535,1.45505,0.0350124,0.114695,0.820808,0.493616,0.95533,0.539758,0.189971,1.42846,1.01282
23.962993197,0.209304,0.500798,1.29276,0.127805,0.0999224,0.836801,0.419461,0.751369,0.514695,0.175116,1.41918,1.0823
24.009433107,0.33967,0.552457,0.981728,0.233228,0.184013,0.924048,0.380938,0.531472,0.515304,0.175093,1.23755,1.16751
24.055873016,0.376982,0.378612,0.399083,0.237426,0.393776,1.7265,0.313204,0.0389724,0.910638,0.381113,0.753985,1.35984
24.102312925,0.78291,0.597994,0.143755,0.814168,0.478209,1.43165,0.449986,0.00553654,1.07679,0.893701,0.162988,0.340309
24.148752834,0.996503,0.0811958,0.330947,0.948013,0.579748,1.35144,0.344381,0.00285472,1.18823,0.828441,0.193942,0.143307
24.195192744,1.13404,0.227843,0.597748,0.255369,0.591943,1.76589,0.192875,0.0143023,1.20175,0.487522,1.01161,0.0332265
24.241632653,1.28964,0.283545,0.643423,0.436466,0.414585,1.42115,0.202764,0.0151765,1.1862,0.583097,0.885631,0.50895
24.288072562,1.19585,0.253579,0.589696,0.593629,0.4068,1.33481,0.262291,0.0411671,1.10463,0.656581,0.90974,0.639557
24.334512472,1.17877,0.256192,0.47417,0.818901,0.356322,1.14904,0.284802,0.0861525,0.999729,0.845657,0.960579,0.685634
24.380952381,1.33271,0.384221,0.128827,1.6031,0.0547169,0.736468,0.146442,0.172288,0.834269,1.38329,0.787632,0.269332
24.427392290,0.600155,0.349611,0.208927,1.38195,1.10593,0.638212,0.0710676,0.398954,1.28649,0.882749,0.839586,0.160693
24.473832200,0.0778056,0.125584,0.539864,0.981551,0.916754,0.807247,0.150489,0.727468,1.47688,0.311701,0.666794,0.335948
24.520272109,0.412025,0.040888,0.662033,0.84894,0.599393,0.691891,0.314384,0.299871,2.10955,0.236432,0.406067,0.24868
24.566712018,0.71906,0.00126503,0.642491,0.939858,0.0234713,1.21021,0.691264,0.0252959,2.4751,0.244056,0.148235,0.117391
24.613151927,0.444246,0.0894054,0.505992,0.962564,0,1.30402,0.647245,0.00224157,2.28957,0.357989,0.439006,0.237246
24.659591837,0.250741,0.103193,0.383621,0.925255,0,1.37831,0.649386,0.00529558,1.65181,0.388698,0.616833,0.512876
24.706031746,0.195836,0.0830514,0.499068,0.618885,0,1.46625,0.659683,0.0213916,1.51373,0.490919,0.66069,0.772976
24.752471655,0.123211,0.202498,0.501431,0.438412,0.374174,1.28726,0.671601,0.0725102,1.00888,0.613095,0.707357,0.810642
24.798911565,0.204464,0.248717,0.284208,1.46764,0.599759,0.666881,0.464491,0.0424864,1.50867,1.39771,0.00124546,0.62227
24.845351474,0.156048,0.233293,0.176638,1.57479,0.430981,0.153593,0.0664559,0.0808972,2.02166,1.43093,0.00106049,0.373584
24.891791383,0.263065,0.290175,0.32515,0.749547,0.597109,0.377375,0.0622401,0.142032,2.20358,0.966583,0.000521796,0.418679
24.938231293,0.438608,0.329822,0.422846,0.632013,0.858285,0.328231,0.0543628,0.159199,2.23636,0.963247,0.0682002,0.22432
24.984671202,0.41796,0.326479,0.663024,0.422582,0.882013,0.466376,0.0449235,0.405906,2.0146,1.01934,0.193983,0.265896
25.031111111,0.0225313,0.331988,0.70397,0.146828,0.605463,0.723845,0.611786,1.29677,1.98017,0.911184,0.138157,0.257735
25.077551020,0,0.807718,0.757154,0.234075,0.423492,0.876937,0.842581,1.35781,1.23961,0.159993,0.0818892,0.417698
25.123990930,0,0.71167,0.761465,0.654108,0.677714,1.41084,0.824123,0.362931,0.478166,0.224925,0.27441,0.729177
25.170430839,0.36523,0.266354,0.583955,1.6498,0.672094,1.39875,0.970185,0.196267,0.544082,0.148287,0.45214,0.582939
25.216870748,0.564754,0.26815,0.394836,0.87757,0.822125,0.965811,0.337095,0.771433,1.11954,0.767845,0.134635,0.671442
25.263310658,0.599982,0.468558,0.434888,0.363283,0.699453,0.954759,0.208716,0.928551,1.33628,0.557848,0.270831,0.811554
25.309750567,0.603971,0.539638,0.341465,0.15746,0.637003,1.20387,0.166363,0.846454,1.44637,0.581482,0.192103,0.853571
25.356190476,0.559746,0.492386,0.221811,0.108293,0.746325,1.30338,0.297061,0.788729,1.51628,0.462157,0.252537,0.948839
25.402630385,0.39208,0.530358,0.379273,0.0196325,1.21304,1.32814,0.0261574,0.833254,1.44366,0.426617,0.499533,0.941713
25.449070295,0.46865,0.34535,0.607329,0.36509,1.11279,0.90262,0.231045,0.117384,1.1216,0.773076,0.713657,0.314912
25.495510204,0.844585,0.303814,0.388652,1.09211,0.986785,0.415433,0.112021,0.349345,1.6072,0.450444,0.479032,0.502514
25.541950113,0.508245,0.0561664,0.352539,1.12116,0.602764,0.361631,0.0637326,0.361152,1.71936,0.309309,1.49336,0.319917
25.588390023,0.347708,0.00236806,0.377403,0.841109,0.701872,0.196424,0.104399,0.136928,2.00017,0.0148432,1.83348,0.862179
25.634829932,0.402987,0.0445723,0.355646,0.79916,0.640128,0.206646,0.122178,0.076034,2.2578,0.130513,1.67052,0.785052
25.681269841,0.426876,0.0691664,0.37339,0.487523,0.59451,0.280265,0.116316,0.0776107,2.33193,0.455635,1.61406,0.729892
25.727709751,0.0936669,0.102501,0.747261,0.388899,0.996066,0.496889,0.0915553,0.0793959,2.14379,0.497292,1.26918,0.176139
25.774149660,0,0.940839,0.768794,0.0425942,1.52812,1.2712,0.0413153,0.504977,1.80486,0.440082,0.472984,0.0371153
25.820589569,0,1.31853,1.04551,0.0487546,1.51554,1.17078,0.0274204,0.88202,1.26189,0.500632,0.221894,0.288952
25.867029478,0,1.42238,0.91123,0,1.13631,1.38047,0.0192461,0.830476,0.299717,0.649996,0.614383,0.0854641
25.913469388,0.355957,0.727252,1.1328,0.00163749,0.169472,1.48242,0.0174204,0.346607,0.761098,1.07595,1.57499,0.24114
25.959909297,0.590856,0.370714,0.832876,0.0879054,0.301035,1.01884,0.526385,0.736576,1.01462,0.746305,1.51274,0.606157
26.006349206,0.417973,0.475298,0.598049,0.07013,0.401549,0.986469,0.479137,0.830546,0.856951,0.700207,1.38861,0.846938
26.052789116,0.397579,0.447717,0.61783,0.2391,0.422948,1.06097,0.456175,0.911385,0.691863,0.531404,1.43663,0.693674
26.099229025,0.35017,0.354881,0.499468,0.582122,0.537781,1.00171,0.176794,0.21815,0.445115,0.654196,1.60092,0.796106
26.145668934,0.23795,0.75199,0.375747,1.47497,0.749862,0.553282,0.285322,0.0367953,0.639907,1.12794,0.876504,0.00743185
26.192108844,0.19727,0.730559,0.358926,1.30359,0.625437,0.551687,0.76046,0.107939,1.06743,0.566464,0.459135,0.24286
26.238548753,0.0115023,0.360796,0.312189,0.658533,0.630795,0.894609,0.555432,0.103208,1.14797,1.59058,0.317156,0.122239
26.284988662,0,0.422098,0.375063,0.229994,0.846754,0.590782,0.338921,0.0818589,1.55662,1.72152,0.668579,0.232158
26.331428571,0,0.379518,0.211878,0.409161,0.947398,0.348053,0.0796994,0.387965,1.66067,1.80236,0.583507,0.139767
26.377868481,0.136954,0.16837,0.212091,0.515628,0.886113,0.463556,0.329078,0.87377,1.50379,1.73014,0.403274,0.1176
26.424308390,0.125784,0,0.277984,0.639337,0.405361,0.930527,0.751269,1.04434,1.22467,1.28675,0.372519,0.0588584
26.470748299,0.339309,0.0125628,0.143027,0.174422,0.713944,1.18964,1.20261,0.749025,0.837117,0.621934,0.525216,0.0423533
26.517188209,0.642873,0.0466946,0.0449826,0.146456,0.792683,1.56901,1.43427,0.0433616,0.852942,0.400666,0.404759,0.142506
26.563628118,0.31755,0.218552,0.199543,0.0262633,0.59473,2.54633,0.542188,0.0297459,0.723186,0.12768,0.825552,0.267612
26.610068027,0.61917,0.391775,0.449127,1.13233,0.240035,1.49863,0.42406,1.53893,0.492588,1.0672e-05,0.795586,0.668423
26.656507937,0.489722,0.36302,0.463317,1.01951,0.0595086,1.29895,0.468601,1.67203,0.622776,0,0.84173,0.905759
26.702947846,0.458395,0.277817,0.437141,0.858209,0.403947,1.20601,0.371231,1.65689,0.732048,0,1.01233,0.847723
26.749387755,0.46748,0.25609,0.283752,0.804831,0.636864,1.07901,0.374221,1.58326,0.696446,0,1.2006,0.733508
26.795827664,0.265905,0.168679,0.356053,1.20056,0.834638,0.949071,0.611887,0.713561,0.52897,0.177633,1.86757,0.256304
26.842267574,0.214774,0.461049,0.415378,1.32888,0.856696,1.09487,0.0163912,0.0290831,1.02201,0.740833,1.25188,0.242173
26.888707483,0.440519,0.649291,0.32143,1.03921,0.666802,0.874399,0.294373,0.00215346,1.24067,0.829043,1.1795,0.273103
26.935147392,0.663466,0.185025,0.54105,0.239041,0.510712,0.995746,1.7242,0,0.827425,0.203755,0.690698,0.298042
26.981587302,1.04142,0.369898,0.943092,0.5957,0.264222,0.162732,2.04586,0,0.855351,0.193424,0.607117,0.52276
27.028027211,1.08181,0.421308,0.935372,0.853662,0.272548,0.00535452,2.14146,0.0308234,0.853837,0.0951985,0.624761,0.548418
27.074467120,1.03131,0.429078,0.697127,1.06817,0.31284,0.00160268,2.14838,0.0413867,0.823964,0.0362178,0.643936,0.559806
27.120907029,0.739443,0.17995,0.496823,0.714195,1.73408,0.0649503,1.31343,0.0984794,0.940643,0.472945,0.75923,0.0118689
27.167346939,0.164923,0.0721339,0.617349,0.711801,2.3821,0.313721,0.0220842,0.580707,0.980522,0.883874,0.731418,0.029829
27.213786848,0,0.250803,1.24392,0.322104,1.29634,0.293444,0.640882,1.19101,0.461837,0.041904,0.697897,0.367304
27.260226757,0.100491,0.139185,1.27009,0.0396018,0.531891,0.710183,0.968198,0.919219,0.880366,0.129068,0.43684,0.741178
27.306666667,0.24002,0.0829947,1.30512,0.00442643,0.0895357,0.997885,0.774415,0.630294,1.31043,0.231379,0.205716,1.12312
27.353106576,0.252587,0.0206846,1.22102,0,0.148015,0.913332,0.648634,0.526854,1.49583,0.172916,0.339838,1.07505
27.399546485,0.152707,0,0.938076,0.0301701,0.131259,0.973134,0.401114,0.918522,1.53867,0.0679715,0.281119,1.26146
27.445986395,0.171637,0,0.489623,0.0104899,0.106744,0.899485,0.106712,1.54551,1.31788,0,0.275635,1.66935
27.492426304,0.234228,0.173067,0.367994,0.0578688,0.318665,0.904337,0.526037,2.04447,0.410331,0.264656,0.235091,0.931528
27.538866213,0.0314196,0.528719,0.269213,0.727823,0.43189,1.03745,0.785646,1.26515,0.0259038,0.481395,1.18361,0.7645
27.585306122,0.208271,0.0745907,0.292463,1.35718,0.522766,0.840082,0.0465541,0.288467,0.804727,0.759176,1.07816,0.498529
27.631746032,0.0711081,0.050042,0.732312,0.761095,0.454778,0.695281,0.126331,0.950267,0.757104,0.932939,0.830842,0.412328
27.678185941,0.427152,0.240119,0.892837,1.31597,0.2734,0.0752086,0.28836,1.25811,0.466896,1.36354,0.157569,0.153924
27.724625850,0.276471,0.238715,0.576944,1.01012,0.36675,0.286665,0.381768,1.89522,0.357445,1.63303,0.0904075,0.163186
27.771065760,0.160422,0.673959,0.749088,0.815872,0.501091,0.725021,0.190804,2.37631,0.000858806,1.2097,0.0799542,0.313602
27.817505669,0.319148,0.722377,0.56492,0.200534,0.683045,1.14587,0.208851,2.32453,0.111317,0.55445,0.623758,0.306728
27.863945578,0.323219,0.656006,0.524685,0.0425927,0.723348,1.67316,0.359655,1.65259,0.150914,0.516953,0.843398,0.34703
27.910385488,0.349982,0.518874,0.693773,0.0463782,0.71281,2.04253,0.310721,0.506553,0.0386053,0.436015,1.33394,0.45232
27.956825397,1.31473,0.0805519,0.747866,0.133103,0.598142,1.09899,0.764595,0.519097,0.741532,0.169988,0.381118,0.862498
28.003265306,1.11012,0.200901,0.652725,0.177396,0.462537,0.89136,0.692232,0.604477,0.786928,0.184022,0.673625,1.18506
28.049705215,0.98998,0.250113,0.518076,0.258299,0.49508,0.919499,0.693095,0.520271,0.817668,0.147929,0.725758,1.19691
28.096145125,0.875601,0.258299,0.403117,0.347551,0.53185,0.964562,0.703479,0.488016,0.833962,0.077185,0.764514,1.18816
28.142585034,0.634073,0.0989325,0.410776,0.484899,0.542035,1.07639,0.630219,0.413226,0.753923,0.0370713,0.958356,1.06972
28.189024943,0.36384,0.226538,0.355323,0.780111,0.922238,0.962661,0.223602,0.588966,0.809441,0.220451,1.33159,0.27873
28.235464853,0.317632,0.416152,0.350362,0.722166,0.761573,0.450588,0.827691,0.470942,1.27252,0.0394389,0.765116,0.261979
28.281904762,0.34465,0.179597,0.324851,0.644773,0.263748,0.662543,0.777877,0.780508,1.63511,0.0496968,0.105056,0.644783
28.328344671,1.02424,0.267283,0.431327,0.999633,0.0429671,0.0661966,0.594001,0.231132,2.36276,0.00228972,0.0308797,0.689761
28.374784580,1.12158,0.415784,0.321377,0.944096,0.662976,0.00906399,0.232989,0,2.72868,0.000120773,0.27512,0.510855
28.421224490,1.27463,0.280611,0.37676,0.727264,0.975949,0.0367632,0.0568862,0.0613791,3.05616,0.00133201,0.133063,0.000203354
28.467664399,0.654332,0.26448,0,0.266447,1.1289,0.388021,0.19049,0.504555,2.85787,0.0407892,0.00117108,0.000204576
28.514104308,0.314944,0.2199,0.188364,0.23337,0.918551,0.639136,0.351492,1.18785,1.93833,0,0,0.168124
28.560544218,0.383182,0.43105,0.366441,0.314317,0.442918,0.799282,0.23643,1.64589,0.839659,0,0.182332,0.427825
28.606984127,1.01272,0.314344,0.383268,0.138298,0.389939,0.862194,0.276899,1.67749,0.419327,0,0.176517,0.241889
28.653424036,1.21249,0.492814,0.166688,0.540452,0.270357,1.6329,0.458089,1.09338,0.162179,0.188023,0.295714,0.212514
28.699863946,1.04094,0.303902,0.199573,0.928985,0.527249,1.03955,1.21779,0.631757,0.268894,0.367208,0.093945,0.38986
28.746303855,0.87414,0.0615196,0.266084,0.816491,0.469623,1.09622,1.32424,0.963895,0.45939,0.302163,0.289139,0.43864
28.792743764,0.735901,0.158425,0.416349,0.708124,0.515693,1.15996,0.99732,1.36075,0.521177,0.135237,0.483159,0.545426
28.839183673,0.558092,0.579101,0.462468,0.672899,0.53011,0.836676,0.408401,1.67485,0.357661,0.000495746,1.24145,0.52878
28.885623583,1.36568,0.530609,0.252548,1.10236,1.04535,0.142218,0.20227,1.47282,0.256349,0.0984574,1.4188,0.073734
28.932063492,1.63374,0.272187,0.245648,0.779004,1.56205,0.0467475,0.125877,1.7473,0.00458043,0.246603,0.819442,0.123241
28.978503401,1.05551,0.43777,0.452322,0.212689,1.7963,0,0.0431221,1.56778,0.0291852,0.787388,0.551302,0.520254
29.024943311,0.576919,0.930429,0.614828,0.207776,1.52192,0.0455635,0.0510119,1.48184,0.467892,0.61664,0.106733,0.613161
29.071383220,0.581156,0.958245,0.51464,0.307386,1.62424,0.0219608,0.0590796,1.61057,0.878511,0.447064,0.021119,0.526866
29.117823129,0.939817,0.779753,0.218537,0.536153,1.41456,0,0.0676335,1.84499,1.17981,0.296845,0.0514566,0.523686
29.164263039,1.27231,0.217566,0.160946,0.980291,1.00466,0.0135886,0.314938,2.08177,1.20355,0.213656,0.0520009,0.000987618
29.210702948,1.14575,0.551186,0,1.10364,1.0254,0.0233844,0.50661,2.09404,0.584237,0.0942856,0.0286594,0.00568269
29.257142857,1.1879,0.94335,0,1.07618,1.27185,0.0477703,0.640384,2.15909,0,0.0212852,0.0823605,0.0578551
29.303582766,1.19203,0.288928,0.210486,1.33782,1.40581,0.297905,0.740575,2.03228,0,0,0.115081,0.181016
29.350022676,1.24813,0,0.734969,0.97984,1.6972,0.753026,0.552377,0.65178,0.514828,0.00588129,0.428524,0.749602
29.396462585,0.797099,0,0.867292,1.09302,1.00907,1.30525,0.705102,0.36372,0.448263,0.127001,0.589257,0.975924
29.442902494,0.94689,0.110126,0.797769,1.11641,0.864444,1.25939,0.934873,0.327024,0.269468,0.167612,0.752634,1.00384
29.489342404,1.12233,0.188349,0.905233,0.914436,0.745722,1.23017,0.857119,0.438285,0.212752,0.0103746,0.93726,0.970534
29.535782313,0.582829,0.376242,1.0824,0.299893,0.965064,1.18638,0.330449,0.812476,0.33625,0.140866,1.24118,0.757612
29.582222222,0.741054,0.363458,0.414513,0.481754,1.41826,0.353045,0.267629,1.12872,0.53613,0.653678,1.37816,0.0850636
29.628662132,1.09923,0.380244,0.59252,0.568403,1.37939,0.0767183,0.39586,1.31073,0.458455,0.204561,1.40075,0.0907686
29.675102041,0.667274,0.0772491,0.865532,0.595594,1.03238,0,0.793246,1.18444,0.145274,0.0516351,1.67677,0.235974
29.721541950,0.555355,0.554147,0.665808,0.337708,0.928124,0.180773,1.03525,0.821836,0.0907556,0.281431,1.62212,0.528079
29.767981859,0.522699,0.90379,0.55878,0.249298,0.915615,0.205234,0.881943,0.655312,0.106031,0.434819,1.64654,0.878726
29.814421769,1.02593,0.936259,0.383203,0.328437,0.753937,0.105105,1.12432,0.63012,0.115617,0.465431,1.47938,0.534807
29.860861678,1.66834,0.324843,0.363075,0.492295,1.09007,0.102442,0.751937,0.703797,0.164023,0.429779,1.08146,0.115476
29.907301587,1.06994,0.102773,0.16854,1.80344,1.16415,0.336287,0.230482,1.08974,0.243483,0.257566,0.573404,0.16454
29.953741497,0.837204,0.899263,0.164195,1.03861,0.907142,0.00476401,0.470549,0.402209,0.916506,0.0355892,0.356545,0.189131
30.000181406,0.469974,0.347884,0.245308,0.850875,0.772309,0.41158,0.626825,0.258124,1.54643,0.0250991,0.522488,0.0891042
30.046621315,0.50659,0.0962567,0.723852,0.669004,0.0599981,1.00963,0.404734,0.17396,1.88762,0,0.56594,0.7869
30.093061224,0.333666,0,0.962128,0.454989,0,1.10352,0.272541,0.195764,2.19009,0,0.579593,0.950599
30.139501134,0.290782,0.000806267,1.08995,0.306825,0,1.07315,0.367864,0.279715,2.48501,0,0.442721,0.932945
30.185941043,0.449049,0.00609734,0.768919,0.213161,0,0.895676,0.156509,1.11664,2.48058,0,0.230665,0.750518
30.232380952,0.863131,0.106359,0.390564,0.175836,1.11462,0.0881008,0.0698434,1.39892,1.67536,0,0.908471,0.0564314
30.278820862,1.15499,0.0579666,0.535279,0.757055,1.17898,0.120721,0.165561,1.63578,1.55315,0,0.640676,0
30.325260771,1.08186,0,0.558815,0.658827,1.53034,0.0539065,0.115976,1.05801,2.71275,0.619141,0.0369287,0.00306747
30.371700680,0.999823,0.00101044,0.386605,0.605309,1.30006,0.0353414,0.160179,0.873272,2.5945,1.02059,0.0044931,0.105725
30.418140590,0.842454,0.0678452,0.498191,0.450756,0.652847,0.0454848,0.404303,0.690862,2.44931,1.01047,0.00380544,0.242245
30.464580499,0.785986,0.136301,0.614593,0.17611,0.251647,0.0717349,0.505601,0.66558,2.26351,0.952869,0.13929,0.408121
30.511020408,0.62184,0.487691,0.53479,0.0404534,0.253901,0.275609,1.01383,0.888576,1.70001,0.490371,0.257793,0.513485
30.557460317,0.65387,0.248066,0.399107,0.117254,0.791308,0.255875,1.92268,0.822315,0.193462,0.0792672,0.984541,0.368175
30.603900227,0.549968,0.315054,0.488214,0.668853,0.900073,0.205771,1.86231,0.784608,0,0,1.13626,0.142122
30.650340136,0.719982,0.0653945,0.442615,1.16491,1.06703,0.290791,0.996941,1.20125,0.180427,0.0639486,0.986908,0.122174
30.696780045,1.48135,0.327705,0.854531,0.483585,0.177377,0.158457,0.72027,1.04821,1.07649,0.0581345,0.336538,0.388794
30.743219955,1.0354,0.56072,0.951582,0.346038,0.112919,0.585262,1.0247,1.08402,0.298622,0.338781,0.567007,0.385734
30.789659864,1.06605,0.586973,0.812677,0.483814,0.11369,0.649361,1.05566,1.24084,0.17496,0.346221,0.64108,0.263409
30.836099773,1.23968,0.52955,0.714102,0.365734,0.102125,0.747046,1.16958,1.16757,0.144918,0.263631,0.707276,0.304478
30.882539683,1.60353,0.307246,0.504395,0.251447,0.303775,0.857499,0.942608,0.866953,0.322705,0,0.818852,0.359996
30.928979592,1.07007,0.21845,0.42366,0.142542,0.827612,0.0701689,0.489511,1.17139,0.518761,0.355816,1.69018,0.0780198
30.975419501,0.644862,0.327091,0.760428,0.000988607,1.1327,0,0.511123,1.29923,0.952529,0.027839,1.51608,0.0687481
31.021859410,1.02841,0.186486,0.638977,0.370293,1.27207,0,0.22118,1.00548,0.612231,0.163168,0.967867,0.138498
31.068299320,1.20618,0.445799,0.606534,0.584156,0.852416,0.0390528,0.435515,0.444763,1.23413,0.596658,0.0983532,0.130695
31.114739229,1.06607,0.723351,0.612138,0.731626,0.546711,0.212269,0.387509,0.119893,1.61854,0.566218,0.18975,0.170774
31.161179138,1.56302,0.480832,0.178226,0.778072,0.54736,0.112932,0.114567,0.65279,1.77651,0.330371,0.259412,0.141076
31.207619048,2.1935,0.281225,0.0881297,0.689435,0.574245,0.0303021,0.0743475,1.4685,1.30521,0.0390887,0.271135,0.000126192
31.254058957,2.10254,0.226309,0.304793,0.315554,0.427916,0.0158691,0.0144427,1.77272,1.26407,0,0.597384,0.269982
31.300498866,2.03464,0.130428,0.376822,0.202761,0.830778,0.0427255,0.0149547,2.2127,0.469366,0.000996077,0.845722,0.67704
31.346938776,2.52642,0.0747864,0.415049,0.339368,0.809089,0.0265648,0.00658874,2.18871,0.0319844,0,1.02176,0.894287
31.393378685,2.72516,0.0397894,0.570102,0.33128,0.460018,0.345533,0.00904182,2.42483,0.0635781,0,0.511166,0.762797
31.439818594,2.41072,0.148487,0.808791,0.314364,0.227004,0.89561,0.135102,2.07857,0.111705,0.158953,0.0313574,0.302341
31.486258503,2.1535,0.311403,0.566752,0.257758,0.0183992,1.07246,0.153067,1.93253,0.311733,0.257457,0.234009,0.604114
31.532698413,2.09827,0.319046,0.568627,0.130678,0.00712424,1.13458,0.0007793,2.02851,0.364769,0.107039,0.762994,0.908723
31.579138322,2.55335,0.309128,0.40527,0.0190229,0.551155,0.614413,0.0304831,2.1706,0.10308,0.037834,1.14658,0.568417
31.625578231,2.77862,0.11719,0.183987,0.117385,1.19261,0.40829,0.214067,1.9208,0.109909,0,1.20643,0.203811
31.672018141,2.30963,0.0331091,0.25665,0.25402,1.28221,0.159714,0.349391,2.54727,0.151263,0,0.881171,0.74487
31.718458050,2.09692,0.0125713,0.261088,0.281909,1.43423,0.0736507,0.224501,2.6849,0.075158,0.454552,0.31016,0.66756
31.764897959,2.10663,0.21114,0.249054,0.0204938,1.19231,0.156708,0.0587171,2.01891,0.556365,0.702708,0.0358501,0.403549
31.811337868,2.09437,0.39119,0.145312,0.0993435,1.28186,0.0795756,0.0390723,1.73662,0.70646,0.736231,0.0305667,0.20844
31.857777778,1.91804,0.413917,0.105144,0.000877321,1.65798,0.0458521,0.071056,1.85714,0.98636,0.60272,0.316696,0.0140451
31.904217687,1.16316,0.406825,0.148487,0.234133,1.69724,0.191356,0.420575,2.23885,0.990485,0.299373,0.3804,0.000518746
31.950657596,0.653764,0.364141,0.409821,0.370474,1.49347,0.957359,0.732496,2.10392,0.170274,0.184236,0.609634,0.279447
31.997097506,1.06322,0.356956,0.226165,0.495292,1.41383,0.923876,0.636607,1.97538,0.134165,0.0830829,0.888171,0.676272
32.043537415,1.64913,0.281822,0.378217,0.712928,1.34475,0.624789,0.200794,2.06919,0.430351,0,0.737,0.729834
32.089977324,1.20295,0.0498871,1.17366,0.0820856,0.573754,0.223715,0.218621,2.24196,0.615924,0,0.676649,1.02412
32.136417234,0.90767,0.286002,0.658999,0.0528204,0.54645,0.987721,0.0744532,2.26521,0.664396,0.000621669,0.656864,1.33644
32.182857143,0.769025,0.275369,0.90169,0.0735871,0.8395,1.09595,0.00325903,2.27361,0.536958,0.0101754,0.932075,1.224
32.229297052,0.684582,0.17308,1.55309,0.0118868,1.12588,0.490931,0.0106223,2.5762,0.393314,0,1.43086,0.999491
32.275736961,1.1262,0.0635738,1.58834,0.08356,1.187,0.0684562,0.00701616,2.18732,0.397429,0,1.39836,0.311019
32.322176871,2.08165,0.0973277,1.37044,0.117501,1.27107,0.0367939,0.0169192,1.75225,0.503987,0,1.34065,0.130535
32.368616780,2.7502,0.0573714,0.761707,0.075221,1.32255,0.00554472,0.0639579,1.89939,0.548281,0,1.37725,0.0420621
32.415056689,2.89864,0.011527,0.347365,0.261037,1.1205,0.241778,0.152472,1.76172,0.411804,0,1.15446,0.280396
32.461496599,2.74628,0.168166,0.0815689,0.352627,0.741083,0.38651,0.0851358,1.57086,0.362545,0,0.746653,0.767413
32.507936508,1.72494,0.235068,0.456087,0.293925,0.732958,0.532024,0.069955,1.77837,0.52887,0,0.601497,1.00078
32.554376417,1.82366,0.244949,0.54512,0.380678,0.897008,0.446048,0,2.17253,0.376444,0,0.855975,0.842059
32.600816327,2.24802,0.0097554,0.401805,0.686029,1.15432,0.104021,0.0109098,2.28672,0.440334,0,0.88213,0.779422
32.647256236,2.29997,0.0627304,0.370676,0.0828811,1.59711,0.101354,0.0231293,2.2341,0.403544,0,0.802565,0.738737
32.693696145,2.28402,0.0204303,0.269063,0.00987958,1.91351,0.0722308,0.0887981,1.98891,0.250062,0.0556742,0.633058,0.384206
32.740136054,2.32063,0.124753,0.243044,0.0973281,1.47945,0.246569,0.191678,1.23066,0.273352,0.596817,0.316096,0.41231
